d8	-3.2	0.6	[-3, -3, -3, -3, -4, -4, -2, -3, -3, -4]
d:	-2.9	0.8306600000000001	[-3, -3, -3, -3, -2, -4, -1, -3, -3, -4]
d: <	-3.2	0.9798	[-4, -4, -4, -1, -3, -3, -4, -2, -3, -4]
d;	-2.9	0.8306600000000001	[-1, -3, -3, -3, -3, -4, -2, -3, -3, -4]
d =	-3.0	0.89443	[-4, -3, -3, -3, -2, -4, -1, -3, -3, -4]
doa	-2.3	1.00499	[-2, -3, -3, -2, -2, -2, -4, 0, -2, -3]
dx	-3.0	0.63246	[-3, -2, -3, -3, -4, -3, -4, -2, -3, -3]
ez	1.5	0.67082	[3, 2, 2, 1, 1, 1, 2, 1, 1, 1]
favori	2.4	0.91652	[3, 1, 3, 2, 2, 3, 1, 2, 3, 4]
fcol	-1.8	0.74833	[-2, -2, -1, -2, -1, -2, -1, -3, -3, -1]
ff	1.8	1.249	[4, 2, 1, 2, 1, 3, 3, 0, 2, 0]
ffs	-2.8	0.9798	[-2, -2, -3, -3, -2, -4, -4, -4, -1, -3]
fkm	-2.4	1.35647	[-4, -1, -4, -2, -2, -3, -1, 0, -3, -4]
foaf	1.8	1.249	[2, 1, 2, 0, 4, 1, 1, 1, 2, 4]
ftw	2.0	0.7746	[2, 1, 1, 2, 2, 2, 3, 3, 1, 3]
fu	-3.7	0.4582600000000001	[-3, -4, -4, -3, -3, -4, -4, -4, -4, -4]
fubar	-3.0	1.09545	[-4, -3, -3, -4, -3, -3, -3, -4, 0, -3]
fwb	2.5	1.4317799999999998	[2, 3, 4, 0, 1, 2, 4, 1, 4, 4]
fyi	0.8	1.66132	[0, 1, 0, -1, 0, 0, 4, 4, 0, 0]
Fysa	0.4	0.91652	[0, 0, 0, 1, 0, 3, 0, 0, 0, 0]
g1	1.4	0.4899	[2, 1, 1, 1, 2, 1, 2, 1, 1, 2]
İyi oyun	1.2	0.74833	[0, 2, 2, 1, 0, 1, 2, 2, 1, 1]
gga	1.7	0.4582600000000001	[2, 2, 1, 2, 2, 1, 2, 2, 1, 2]
gigo	-0.6	1.11355	[-2, -1, 1, 0, 0, 0, -1, -2, -2, 1]
gj	2.0	1.0	[2, 1, 2, 1, 1, 3, 4, 2, 3, 1]
gl	1.3	0.64031	[1, 1, 1, 1, 3, 1, 1, 2, 1, 1]
gla	2.5	0.92195	[1, 2, 2, 4, 2, 4, 2, 3, 3, 2]
gn	1.2	0.74833	[1, 1, 1, 1, 3, 1, 1, 2, 1, 0]
harika	2.7	0.7810199999999999	[1, 3, 3, 4, 3, 2, 3, 2, 3, 3]
grrr	-0.4	1.42829	[-2, -1, 0, 1, -2, -1, -1, 3, 0, -1]
gt	1.1	0.53852	[1, 1, 1, 1, 1, 1, 2, 1, 0, 2]
h & k	2.3	0.7810199999999999	[2, 2, 2, 3, 4, 2, 3, 2, 1, 2]
hagd	2.2	0.8717799999999999	[2, 2, 3, 2, 1, 3, 4, 1, 2, 2]
hagn	2.2	0.8717799999999999	[2, 2, 3, 2, 1, 3, 4, 1, 2, 2]
hago	1.2	0.4	[1, 2, 1, 1, 1, 2, 1, 1, 1, 1]
hak	1.9	0.7	[3, 1, 2, 2, 1, 2, 3, 2, 1, 2]
el	2.2	0.8717799999999999	[2, 2, 1, 3, 2, 3, 4, 1, 2, 2]
kalp	3.2	0.63246	[3, 3, 4, 3, 4, 2, 3, 4, 3, 3]
kalpler	3.3	0.48305	[4, 3, 3, 3, 4, 3, 3, 3, 4, 3]
hho1 / 2k	1.4	1.11355	[1, -1, 2, 3, 1, 1, 1, 2, 3, 1]
hhoj	2.0	1.09545	[4, 2, 1, 1, 2, 1, 1, 4, 2, 2]
hhok	0.9	0.9434	[1, 2, 1, 0, -1, 0, 2, 1, 1, 2]
hugz	2.0	0.7746	[2, 3, 1, 3, 1, 3, 1, 2, 2, 2]
hi5	1.9	0.53852	[2, 2, 2, 1, 3, 2, 1, 2, 2, 2]
Bilmiyorum	-0.4	0.66332	[0, 0, 0, 0, -1, -2, 0, 0, 0, -1]
ijs	0.7	1.84662	[0, -1, 0, -1, 0, 4, 0, 4, -1, 2]
ilu	3.4	0.66332	[3, 4, 3, 4, 2, 3, 4, 3, 4, 4]
Iluaaf	2.7	1.1	[3, 3, 3, 2, 3, 0, 4, 3, 2, 4]
ily	3.4	0.66332	[3, 4, 3, 4, 2, 3, 4, 3, 4, 4]
ily2	2.6	0.66332	[3, 2, 3, 2, 3, 2, 3, 4, 2, 2]
iou	0.7	1.34536	[0, 0, -1, 2, 0, 0, 0, 4, 1, 1]
iyq	2.3	1.18743	[3, 3, 1, 1, 2, 1, 4, 4, 3, 1]
j / j	2.0	1.34164	[4, 1, 1, 1, 1, 4, 4, 1, 2, 1]
j / k	1.6	1.2	[1, 2, 1, 3, 0, 0, 2, 2, 1, 4]
j / p	1.4	0.66332	[1, 1, 0, 2, 1, 2, 2, 2, 1, 2]
j / t	-0.2	1.46969	[1, -1, -1, -2, 1, 1, 2, -2, 1, -2]
j / w	1.0	1.0	[1, 1, 1, 3, 0, 0, 0, 2, 0, 2]
j4f	1.4	0.8	[2, 1, 1, 0, 3, 1, 1, 1, 2, 2]
j4g	1.7	1.18743	[1, 4, 1, 1, 3, 1, 3, 0, 2, 1]
jho	0.8	0.4	[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]
jhomf	1.0	0.63246	[1, 1, 1, 0, 1, 0, 2, 2, 1, 1]
jj	1.0	0.63246	[1, 1, 1, 1, 2, 0, 2, 1, 1, 0]
jk	0.9	1.22066	[1, 0, 0, 1, 0, 0, 2, 1, 4, 0]
jp	0.8	0.74833	[1, 1, 1, 0, 2, 0, 2, 0, 1, 0]
jt	0.9	0.8306600000000001	[1, 1, 0, 2, 2, 0, 2, 0, 1, 0]
jw	1.6	1.68523	[3, 0, 0, 0, 0, 0, 3, 4, 2, 4]
kıskanmak	-1.2	0.9798	[-1, -1, -1, 1, -2, -2, -1, -3, -1, -1]
k4y	2.3	1.00499	[2, 1, 1, 2, 4, 2, 3, 4, 2, 2]
kfy	2.3	0.64031	[2, 2, 2, 1, 3, 2, 3, 3, 2, 3]
Kia	-3.2	0.6	[-3, -3, -3, -4, -3, -2, -3, -3, -4, -4]
kk	1.5	1.0247	[2, 1, 0, 0, 1, 2, 3, 3, 2, 1]
kmuf	2.2	1.4	[2, 2, 2, 3, 4, 3, -1, 1, 4, 2]
l	2.0	0.7746	[2, 1, 2, 3, 2, 3, 1, 3, 2, 1]
l & r	2.2	0.74833	[3, 2, 2, 3, 1, 3, 1, 3, 2, 2]
Laoj	1.3	1.73494	[1, -2, -1, 3, 3, 2, 4, 1, 1, 1]
lmao	2.0	1.1832200000000002	[3, 0, 3, 0, 3, 1, 3, 2, 3, 2]
lmbao	1.8	1.77764	[3, 2, 2, 2, 1, 3, -3, 2, 4, 2]
Imfao	2.5	1.28452	[3, 2, 3, 3, 3, -1, 4, 2, 3, 2]
lmso	2.7	0.7810199999999999	[3, 3, 4, 3, 3, 1, 3, 3, 2, 2]
lol	2.9	0.8306600000000001	[4, 2, 2, 2, 4, 2, 3, 3, 4, 3]
lolz	2.7	0.7810199999999999	[2, 3, 3, 2, 2, 4, 4, 3, 2, 2]
lts	1.6	0.66332	[1, 1, 2, 2, 1, 3, 1, 1, 2, 2]
ly	2.6	0.91652	[2, 2, 1, 3, 4, 4, 3, 2, 2, 3]
ly4e	2.7	0.7810199999999999	[3, 3, 3, 2, 1, 3, 3, 4, 2, 3]
lya	3.3	0.7810199999999999	[3, 4, 4, 4, 2, 2, 3, 4, 3, 4]
Lyb	3.0	0.63246	[3, 3, 4, 3, 2, 3, 2, 4, 3, 3]
lyl	3.1	0.7	[4, 3, 4, 3, 2, 3, 3, 2, 4, 3]
lylab	2.7	0.7810199999999999	[3, 3, 3, 1, 3, 4, 2, 2, 3, 3]
Lylas	2.6	0.8	[3, 3, 3, 1, 3, 4, 2, 2, 2, 3]
lylb	1.6	1.56205	[2, 2, 3, -2, 4, 1, 3, 1, 1, 1]
m8	1.4	1.0198	[3, 0, 1, 0, 1, 3, 2, 2, 1, 1]
Mia	-1.2	0.4	[-2, -1, -1, -2, -1, -1, -1, -1, -1, -1]
mml	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
Mofo	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
muah	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
mübar	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
musm	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
nbd	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nbif	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
nfc	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nh	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
Nimby	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nimjd	-0.7	0.7810199999999999	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
nitl	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
nme	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
Noyb	-0.7	1.6763099999999995	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
np	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
o-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
Ö-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o- |	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
Oo	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o.O	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
Ö:	-0.2	0.8717799999999999	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
Ö:)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
Ö:-)	2.0	1.1832200000000002	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
o: -3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o: 3	2.3	0.7810199999999999	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
o: <	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o; ^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
tamam	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
o_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
O_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pide	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
lütfen	0.3	0.4582600000000001	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
lütfen	0.3	0.4582600000000001	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pmfji	0.3	0.7810199999999999	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
ptl	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
r & r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rofl	2.7	0.7810199999999999	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
Roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
Rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
Rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
s:	-1.1	0.8306600000000001	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
sete	2.8	0.8717799999999999	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
sfete	2.7	0.7810199999999999	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
sgtm	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
tokat	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
lahana salatası	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
smh	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
hıçkırmak	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
sarkma	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
tgif	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
teşekkürler	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
Teşekkür	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
tia	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
tmi	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
tnx	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
doğru	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
txs	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
ty	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
Tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
urw	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
vbg	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
vbs	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
vip	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
vwd	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
vwp	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
sallamak	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
Wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
wp	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
o ne lan	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
wtg	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
x-d	2.7	0.7810199999999999	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
x-p	1.8	0.8717799999999999	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
xoxo	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.7810199999999999	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
xp	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
xtc	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
yolo	1.1	0.8306600000000001	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
yo-yo	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
yvw	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
yw	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
Ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
zzz	-1.2	0.8717799999999999	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
terk etmek	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
terk edilmiş	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
terk eden	-1.9	0.8306600000000001	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
terk edenler	-1.9	0.8306600000000001	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
terk etme	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
terk etme	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
Terkler	-1.7	0.4582600000000001	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
terk	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
kaçırılmış	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
kaçırma	-2.8	0.8717799999999999	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
kaçırma	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
iğrenmek	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
iğrenç	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
iğrenç	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
iğrenç	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
yetenekleri	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
kabiliyet	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
gemiye	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
devamsızlık	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
eksikler	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
affetmek	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
affedilmiş	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
affeder	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
affeden	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
taciz	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
istismar	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
istismarcı	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
kötüye kullanmak	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
suistimaller	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
kötüye kullanma	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
küfürlü	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
Ağzı bozuk bir şekilde	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
istismar	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
istismar	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
kabul etmek	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
kabul edilebilirlikler	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
kabul edilebilirlik	1.1	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]
kabul edilebilir	1.3	0.4582600000000001	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
kabul edilebilirlik	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
kabul edilebilir şekilde	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
kabul	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
kabuller	1.7	0.7810199999999999	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
kabul eden	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
kabul	1.3	0.7810199999999999	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
kabuller	0.9	0.8306600000000001	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]
kabul edilmiş	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
kabul	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
kabul eder	1.3	0.4582600000000001	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
kaza	-2.1	0.8306600000000001	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
tesadüfi	-0.3	0.4582600000000001	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
yanlışlıkla	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
kazalar	-1.3	0.7810199999999999	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
başarmak	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
başarılı	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
başarır	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
suçlama	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
suçlamalar	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
suçlamak	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
sanık	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
suçlar	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
suçlama	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
ağrı	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
ağrılı	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
ağrıları	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
başarılabilir	1.3	0.4582600000000001	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
ağrıyan	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
beraat ettirmek	0.8	1.7204700000000002	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]
beraat	0.1	1.37477	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]
beraat etti	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
beraat	1.3	0.7810199999999999	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]
acımasız	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
aktif	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
aktif olarak	1.3	0.7810199999999999	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
aktiflik	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
aktiviteler	0.8	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]
aktifler	1.1	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]
yeterli	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
hayranlık	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
takdire şayan	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
hayranlık	2.2	0.8717799999999999	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]
takdire şayan	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
